,Time_Period,RIFLGFCM01_N.B,RIFLGFCM03_N.B,RIFLGFCM06_N.B,RIFLGFCY01_N.B,RIFLGFCY02_N.B,RIFLGFCY03_N.B,RIFLGFCY05_N.B,RIFLGFCY07_N.B,RIFLGFCY10_N.B,RIFLGFCY20_N.B,RIFLGFCY30_N.B,Time_Period_YM,MARGIN_RIFLGFCM01_N.B,MARGIN_RIFLGFCM03_N.B,MARGIN_RIFLGFCM06_N.B,MARGIN_RIFLGFCY01_N.B,MARGIN_RIFLGFCY02_N.B,MARGIN_RIFLGFCY03_N.B,MARGIN_RIFLGFCY05_N.B,MARGIN_RIFLGFCY07_N.B,MARGIN_RIFLGFCY10_N.B,MARGIN_RIFLGFCY20_N.B,MARGIN_RIFLGFCY30_N.B
12,1963-01-31,,,,3.03,,3.41,3.65,,3.87,3.96,,1963-01-01,,,,-0.020000000000000018,,0.010000000000000231,0.08999999999999986,,0.020000000000000018,0.040000000000000036,
13,1963-02-28,,,,3.02,,3.42,3.68,,3.94,3.97,,1963-02-01,,,,-0.009999999999999787,,0.009999999999999787,0.03000000000000025,,0.06999999999999984,0.010000000000000231,
14,1963-03-29,,,,3.09,,3.44,3.71,,3.95,4.0,,1963-03-01,,,,0.06999999999999984,,0.020000000000000018,0.029999999999999805,,0.010000000000000231,0.029999999999999805,
15,1963-04-30,,,,3.11,,3.54,3.73,,3.95,4.04,,1963-04-01,,,,0.020000000000000018,,0.10000000000000009,0.020000000000000018,,0.0,0.040000000000000036,
16,1963-05-31,,,,3.2,,3.59,3.78,,3.96,4.03,,1963-05-01,,,,0.0900000000000003,,0.04999999999999982,0.04999999999999982,,0.009999999999999787,-0.009999999999999787,
17,1963-06-28,,,,3.19,,3.61,3.82,,4.0,4.03,,1963-06-01,,,,-0.010000000000000231,,0.020000000000000018,0.040000000000000036,,0.040000000000000036,0.0,
18,1963-07-31,,,,3.5,,3.77,3.88,,4.0,4.03,,1963-07-01,,,,0.31000000000000005,,0.16000000000000014,0.06000000000000005,,0.0,0.0,
19,1963-08-30,,,,3.59,,3.81,3.93,,4.02,4.04,,1963-08-01,,,,0.08999999999999986,,0.040000000000000036,0.050000000000000266,,0.019999999999999574,0.009999999999999787,
20,1963-09-30,,,,3.59,,3.82,3.94,,4.07,4.08,,1963-09-01,,,,0.0,,0.009999999999999787,0.009999999999999787,,0.05000000000000071,0.040000000000000036,
21,1963-10-31,,,,3.68,,3.92,4.01,,4.15,4.15,,1963-10-01,,,,0.0900000000000003,,0.10000000000000009,0.06999999999999984,,0.08000000000000007,0.07000000000000028,
22,1963-11-29,,,,3.74,,3.94,3.99,,4.08,4.15,,1963-11-01,,,,0.06000000000000005,,0.020000000000000018,-0.019999999999999574,,-0.07000000000000028,0.0,
23,1963-12-31,,,,3.83,,4.05,4.06,,4.14,4.19,,1963-12-01,,,,0.08999999999999986,,0.10999999999999988,0.0699999999999994,,0.05999999999999961,0.040000000000000036,
24,1964-01-31,,,,3.76,,4.0,4.03,,4.15,4.18,,1964-01-01,,,,-0.07000000000000028,,-0.04999999999999982,-0.02999999999999936,,0.010000000000000675,-0.010000000000000675,
25,1964-02-28,,,,3.91,,4.07,4.1,,4.18,4.19,,1964-02-01,,,,0.15000000000000036,,0.07000000000000028,0.0699999999999994,,0.02999999999999936,0.010000000000000675,
26,1964-03-31,,,,3.94,,4.16,4.16,,4.23,4.24,,1964-03-01,,,,0.029999999999999805,,0.08999999999999986,0.0600000000000005,,0.05000000000000071,0.04999999999999982,
27,1964-04-30,,,,3.84,,4.1,4.13,,4.22,4.24,,1964-04-01,,,,-0.10000000000000009,,-0.0600000000000005,-0.03000000000000025,,-0.010000000000000675,0.0,
28,1964-05-29,,,,3.84,,4.03,4.03,,4.19,4.18,,1964-05-01,,,,0.0,,-0.0699999999999994,-0.09999999999999964,,-0.02999999999999936,-0.0600000000000005,
29,1964-06-30,,,,3.78,,3.95,4.01,,4.15,4.15,,1964-06-01,,,,-0.06000000000000005,,-0.08000000000000007,-0.020000000000000462,,-0.040000000000000036,-0.02999999999999936,
30,1964-07-31,,,,3.69,,3.92,4.04,,4.19,4.17,,1964-07-01,,,,-0.08999999999999986,,-0.03000000000000025,0.03000000000000025,,0.040000000000000036,0.019999999999999574,
31,1964-08-31,,,,3.81,,3.96,4.07,,4.21,4.2,,1964-08-01,,,,0.1200000000000001,,0.040000000000000036,0.03000000000000025,,0.019999999999999574,0.03000000000000025,
32,1964-09-30,,,,3.84,,4.01,4.05,,4.18,4.19,,1964-09-01,,,,0.029999999999999805,,0.04999999999999982,-0.020000000000000462,,-0.03000000000000025,-0.009999999999999787,
33,1964-10-30,,,,3.86,,4.01,4.05,,4.16,4.17,,1964-10-01,,,,0.020000000000000018,,0.0,0.0,,-0.019999999999999574,-0.020000000000000462,
34,1964-11-30,,,,4.1,,4.16,4.13,,4.2,4.2,,1964-11-01,,,,0.23999999999999977,,0.15000000000000036,0.08000000000000007,,0.040000000000000036,0.03000000000000025,
35,1964-12-31,,,,3.99,,4.06,4.12,,4.21,4.21,,1964-12-01,,,,-0.10999999999999943,,-0.10000000000000053,-0.009999999999999787,,0.009999999999999787,0.009999999999999787,
36,1965-01-29,,,,3.96,,4.04,4.11,,4.19,4.19,,1965-01-01,,,,-0.03000000000000025,,-0.019999999999999574,-0.009999999999999787,,-0.019999999999999574,-0.019999999999999574,
37,1965-02-26,,,,4.09,,4.12,4.16,,4.22,4.21,,1965-02-01,,,,0.1299999999999999,,0.08000000000000007,0.04999999999999982,,0.02999999999999936,0.019999999999999574,
38,1965-03-31,,,,4.03,,4.11,4.14,,4.2,4.2,,1965-03-01,,,,-0.05999999999999961,,-0.009999999999999787,-0.020000000000000462,,-0.019999999999999574,-0.009999999999999787,
39,1965-04-30,,,,4.04,,4.12,4.16,,4.21,4.21,,1965-04-01,,,,0.009999999999999787,,0.009999999999999787,0.020000000000000462,,0.009999999999999787,0.009999999999999787,
40,1965-05-31,,,,4.04,,4.1,4.15,,4.23,4.22,,1965-05-01,,,,0.0,,-0.020000000000000462,-0.009999999999999787,,0.020000000000000462,0.009999999999999787,
41,1965-06-30,,,,3.96,,4.06,4.14,,4.2,4.2,,1965-06-01,,,,-0.08000000000000007,,-0.040000000000000036,-0.010000000000000675,,-0.03000000000000025,-0.019999999999999574,
42,1965-07-30,,,,4.02,,4.11,4.18,,4.22,4.22,,1965-07-01,,,,0.05999999999999961,,0.05000000000000071,0.040000000000000036,,0.019999999999999574,0.019999999999999574,
43,1965-08-31,,,,4.13,,4.21,4.22,,4.27,4.28,,1965-08-01,,,,0.11000000000000032,,0.09999999999999964,0.040000000000000036,,0.04999999999999982,0.0600000000000005,
44,1965-09-30,,,,4.36,,4.33,4.33,,4.35,4.34,,1965-09-01,,,,0.23000000000000043,,0.1200000000000001,0.11000000000000032,,0.08000000000000007,0.05999999999999961,
45,1965-10-29,,,,4.33,,4.38,4.4,,4.41,4.36,,1965-10-01,,,,-0.03000000000000025,,0.04999999999999982,0.07000000000000028,,0.0600000000000005,0.020000000000000462,
46,1965-11-30,,,,4.4,,4.49,4.47,,4.48,4.41,,1965-11-01,,,,0.07000000000000028,,0.11000000000000032,0.0699999999999994,,0.07000000000000028,0.04999999999999982,
47,1965-12-31,,,,4.96,,5.0,4.88,,4.65,4.52,,1965-12-01,,,,0.5599999999999996,,0.5099999999999998,0.41000000000000014,,0.16999999999999993,0.10999999999999943,
48,1966-01-31,,,,4.89,,4.98,4.98,,4.69,4.59,,1966-01-01,,,,-0.07000000000000028,,-0.019999999999999574,0.10000000000000053,,0.040000000000000036,0.07000000000000028,
49,1966-02-28,,,,5.01,,5.06,5.03,,5.02,4.81,,1966-02-01,,,,0.1200000000000001,,0.07999999999999918,0.04999999999999982,,0.3299999999999992,0.21999999999999975,
50,1966-03-31,,,,4.9,,4.89,4.84,,4.71,4.61,,1966-03-01,,,,-0.10999999999999943,,-0.16999999999999993,-0.1900000000000004,,-0.3099999999999996,-0.1999999999999993,
51,1966-04-29,,,,4.91,,4.97,4.85,,4.79,4.7,,1966-04-01,,,,0.009999999999999787,,0.08000000000000007,0.009999999999999787,,0.08000000000000007,0.08999999999999986,
52,1966-05-31,,,,5.04,,5.1,5.0,,4.8,4.73,,1966-05-01,,,,0.1299999999999999,,0.1299999999999999,0.15000000000000036,,0.009999999999999787,0.03000000000000025,
53,1966-06-30,,,,5.05,,5.22,5.09,,4.97,4.82,,1966-06-01,,,,0.009999999999999787,,0.1200000000000001,0.08999999999999986,,0.16999999999999993,0.08999999999999986,
54,1966-07-29,,,,5.24,,5.32,5.26,,5.05,4.86,,1966-07-01,,,,0.1900000000000004,,0.10000000000000053,0.16999999999999993,,0.08000000000000007,0.040000000000000036,
55,1966-08-31,,,,5.84,,5.87,5.68,,5.36,5.02,,1966-08-01,,,,0.5999999999999996,,0.5499999999999998,0.41999999999999993,,0.3100000000000005,0.15999999999999925,
56,1966-09-30,,,,5.62,,5.54,5.34,,5.02,4.89,,1966-09-01,,,,-0.21999999999999975,,-0.33000000000000007,-0.33999999999999986,,-0.34000000000000075,-0.1299999999999999,
57,1966-10-31,,,,5.5,,5.38,5.22,,4.97,4.76,,1966-10-01,,,,-0.1200000000000001,,-0.16000000000000014,-0.1200000000000001,,-0.04999999999999982,-0.1299999999999999,
58,1966-11-30,,,,5.45,,5.48,5.28,,5.12,4.87,,1966-11-01,,,,-0.04999999999999982,,0.10000000000000053,0.0600000000000005,,0.15000000000000036,0.11000000000000032,
59,1966-12-30,,,,5.0,,4.94,4.8,,4.64,4.58,,1966-12-01,,,,-0.4500000000000002,,-0.54,-0.4800000000000004,,-0.4800000000000004,-0.29000000000000004,
60,1967-01-31,,,,4.62,,4.63,4.67,,4.52,4.48,,1967-01-01,,,,-0.3799999999999999,,-0.3100000000000005,-0.1299999999999999,,-0.1200000000000001,-0.09999999999999964,
61,1967-02-28,,,,4.76,,4.79,4.78,,4.72,4.7,,1967-02-01,,,,0.13999999999999968,,0.16000000000000014,0.11000000000000032,,0.20000000000000018,0.21999999999999975,
62,1967-03-31,,,,4.13,,4.3,4.42,,4.5,4.56,,1967-03-01,,,,-0.6299999999999999,,-0.4900000000000002,-0.3600000000000003,,-0.21999999999999975,-0.14000000000000057,
63,1967-04-28,,,,4.14,,4.57,4.72,,4.78,4.81,,1967-04-01,,,,0.009999999999999787,,0.27000000000000046,0.2999999999999998,,0.28000000000000025,0.25,
64,1967-05-31,,,,4.18,,4.58,4.72,,4.81,4.85,,1967-05-01,,,,0.040000000000000036,,0.009999999999999787,0.0,,0.02999999999999936,0.040000000000000036,
65,1967-06-30,,,,4.97,,5.1,5.35,,5.22,5.08,,1967-06-01,,,,0.79,,0.5199999999999996,0.6299999999999999,,0.41000000000000014,0.23000000000000043,
66,1967-07-31,,,,5.05,,5.02,5.12,,5.16,5.06,,1967-07-01,,,,0.08000000000000007,,-0.08000000000000007,-0.22999999999999954,,-0.05999999999999961,-0.020000000000000462,
67,1967-08-31,,,,5.2,,5.36,5.34,,5.27,5.14,,1967-08-01,,,,0.15000000000000036,,0.34000000000000075,0.21999999999999975,,0.10999999999999943,0.08000000000000007,
68,1967-09-29,,,,5.27,,5.39,5.38,,5.31,5.19,,1967-09-01,,,,0.0699999999999994,,0.02999999999999936,0.040000000000000036,,0.040000000000000036,0.05000000000000071,
69,1967-10-31,,,,5.47,,5.63,5.72,,5.64,5.52,,1967-10-01,,,,0.20000000000000018,,0.2400000000000002,0.33999999999999986,,0.33000000000000007,0.3299999999999992,
70,1967-11-30,,,,5.65,,5.69,5.77,,5.74,5.65,,1967-11-01,,,,0.1800000000000006,,0.0600000000000005,0.04999999999999982,,0.10000000000000053,0.13000000000000078,
71,1967-12-29,,,,5.76,,5.8,5.78,,5.7,5.56,,1967-12-01,,,,0.10999999999999943,,0.10999999999999943,0.010000000000000675,,-0.040000000000000036,-0.09000000000000075,
72,1968-01-31,,,,5.36,,5.52,5.55,,5.54,5.37,,1968-01-01,,,,-0.39999999999999947,,-0.28000000000000025,-0.23000000000000043,,-0.16000000000000014,-0.1899999999999995,
73,1968-02-29,,,,5.43,,5.65,5.57,,5.56,5.4,,1968-02-01,,,,0.0699999999999994,,0.13000000000000078,0.020000000000000462,,0.019999999999999574,0.03000000000000025,
74,1968-03-29,,,,5.59,,5.79,5.76,,5.76,5.62,,1968-03-01,,,,0.16000000000000014,,0.13999999999999968,0.1899999999999995,,0.20000000000000018,0.21999999999999975,
75,1968-04-30,,,,6.0,,6.0,5.96,,5.74,5.5,,1968-04-01,,,,0.41000000000000014,,0.20999999999999996,0.20000000000000018,,-0.019999999999999574,-0.1200000000000001,
76,1968-05-31,,,,6.06,,5.94,5.97,,5.86,5.5,,1968-05-01,,,,0.05999999999999961,,-0.05999999999999961,0.009999999999999787,,0.1200000000000001,0.0,
77,1968-06-28,,,,5.91,,5.78,5.79,,5.64,5.36,,1968-06-01,,,,-0.14999999999999947,,-0.16000000000000014,-0.17999999999999972,,-0.22000000000000064,-0.13999999999999968,
78,1968-07-31,,,,5.5,,5.48,5.5,,5.39,5.19,,1968-07-01,,,,-0.41000000000000014,,-0.2999999999999998,-0.29000000000000004,,-0.25,-0.16999999999999993,
79,1968-08-30,,,,5.43,,5.36,5.48,,5.42,5.22,,1968-08-01,,,,-0.07000000000000028,,-0.1200000000000001,-0.019999999999999574,,0.03000000000000025,0.02999999999999936,
80,1968-09-30,,,,5.44,,5.43,5.48,,5.49,5.32,,1968-09-01,,,,0.010000000000000675,,0.0699999999999994,0.0,,0.07000000000000028,0.10000000000000053,
81,1968-10-31,,,,5.66,,5.55,5.57,,5.61,5.46,,1968-10-01,,,,0.21999999999999975,,0.1200000000000001,0.08999999999999986,,0.1200000000000001,0.13999999999999968,
82,1968-11-29,,,,5.78,,5.62,5.72,,5.78,5.66,,1968-11-01,,,,0.1200000000000001,,0.07000000000000028,0.14999999999999947,,0.16999999999999993,0.20000000000000018,
83,1968-12-31,,,,6.46,,6.37,6.33,,6.16,5.98,,1968-12-01,,,,0.6799999999999997,,0.75,0.6100000000000003,,0.3799999999999999,0.3200000000000003,
84,1969-01-31,,,,6.41,,6.26,6.3,,6.19,6.14,,1969-01-01,,,,-0.04999999999999982,,-0.11000000000000032,-0.03000000000000025,,0.03000000000000025,0.15999999999999925,
85,1969-02-28,,,,6.47,,6.5,6.44,,6.26,6.17,,1969-02-01,,,,0.05999999999999961,,0.2400000000000002,0.14000000000000057,,0.0699999999999994,0.03000000000000025,
86,1969-03-31,,,,6.27,,6.28,6.36,,6.3,6.22,,1969-03-01,,,,-0.20000000000000018,,-0.21999999999999975,-0.08000000000000007,,0.040000000000000036,0.04999999999999982,
87,1969-04-30,,,,6.26,,6.32,6.37,,6.2,5.98,,1969-04-01,,,,-0.009999999999999787,,0.040000000000000036,0.009999999999999787,,-0.09999999999999964,-0.23999999999999932,
88,1969-05-30,,,,6.64,,6.7,6.69,,6.56,6.43,,1969-05-01,,,,0.3799999999999999,,0.3799999999999999,0.3200000000000003,,0.35999999999999943,0.4499999999999993,
89,1969-06-30,,,,7.58,,7.21,6.98,,6.73,6.28,,1969-06-01,,,,0.9400000000000004,,0.5099999999999998,0.29000000000000004,,0.17000000000000082,-0.14999999999999947,
90,1969-07-31,,,,7.57,,7.3,6.98,6.71,6.66,6.23,,1969-07-01,,,,-0.009999999999999787,,0.08999999999999986,0.0,,-0.07000000000000028,-0.04999999999999982,
91,1969-08-29,,,,7.64,,7.37,7.13,6.97,6.83,6.32,,1969-08-01,,,,0.0699999999999994,,0.07000000000000028,0.14999999999999947,0.2599999999999998,0.16999999999999993,0.08999999999999986,
92,1969-09-30,,,,8.01,,8.13,8.02,7.73,7.51,6.82,,1969-09-01,,,,0.3700000000000001,,0.7600000000000007,0.8899999999999997,0.7600000000000007,0.6799999999999997,0.5,
93,1969-10-31,,,,7.58,,7.41,7.33,6.99,6.94,6.58,,1969-10-01,,,,-0.4299999999999997,,-0.7200000000000006,-0.6899999999999995,-0.7400000000000002,-0.5699999999999994,-0.2400000000000002,
94,1969-11-28,,,,8.04,,7.67,7.61,7.22,7.29,6.8,,1969-11-01,,,,0.4599999999999991,,0.2599999999999998,0.28000000000000025,0.22999999999999954,0.34999999999999964,0.21999999999999975,
95,1969-12-31,,,,8.32,,8.41,8.22,7.66,7.88,6.94,,1969-12-01,,,,0.28000000000000114,,0.7400000000000002,0.6100000000000003,0.4400000000000004,0.5899999999999999,0.14000000000000057,
96,1970-01-30,,,,8.15,,8.27,8.27,7.9,7.75,6.96,,1970-01-01,,,,-0.16999999999999993,,-0.14000000000000057,0.049999999999998934,0.2400000000000002,-0.1299999999999999,0.019999999999999574,
97,1970-02-27,,,,7.11,,7.27,7.31,7.1,6.9,6.55,,1970-02-01,,,,-1.04,,-1.0,-0.96,-0.8000000000000007,-0.8499999999999996,-0.41000000000000014,
98,1970-03-31,,,,6.9,,7.13,7.24,7.16,7.08,6.68,,1970-03-01,,,,-0.20999999999999996,,-0.13999999999999968,-0.0699999999999994,0.0600000000000005,0.17999999999999972,0.1299999999999999,
99,1970-04-30,,,,7.72,,7.89,7.95,7.93,7.82,7.07,,1970-04-01,,,,0.8199999999999994,,0.7599999999999998,0.71,0.7699999999999996,0.7400000000000002,0.39000000000000057,
100,1970-05-29,,,,7.65,,7.84,7.83,7.82,7.95,7.46,,1970-05-01,,,,-0.0699999999999994,,-0.04999999999999982,-0.1200000000000001,-0.10999999999999943,0.1299999999999999,0.3899999999999997,
101,1970-06-30,,,,7.4,,7.77,7.77,7.76,7.68,7.11,,1970-06-01,,,,-0.25,,-0.07000000000000028,-0.0600000000000005,-0.0600000000000005,-0.27000000000000046,-0.34999999999999964,
102,1970-07-31,,,,7.0,,7.51,7.58,7.57,7.38,6.91,,1970-07-01,,,,-0.40000000000000036,,-0.2599999999999998,-0.1899999999999995,-0.1899999999999995,-0.2999999999999998,-0.20000000000000018,
103,1970-08-31,,,,6.84,,7.36,7.45,7.51,7.49,7.0,,1970-08-01,,,,-0.16000000000000014,,-0.14999999999999947,-0.1299999999999999,-0.0600000000000005,0.11000000000000032,0.08999999999999986,
104,1970-09-30,,,,6.58,,6.97,7.18,7.32,7.29,6.81,,1970-09-01,,,,-0.2599999999999998,,-0.39000000000000057,-0.27000000000000046,-0.1899999999999995,-0.20000000000000018,-0.1900000000000004,
105,1970-10-30,,,,6.29,,6.85,7.04,7.22,7.33,6.9,,1970-10-01,,,,-0.29000000000000004,,-0.1200000000000001,-0.13999999999999968,-0.10000000000000053,0.040000000000000036,0.09000000000000075,
106,1970-11-30,,,,5.06,,5.72,5.99,6.38,6.49,6.39,,1970-11-01,,,,-1.2300000000000004,,-1.13,-1.0499999999999998,-0.8399999999999999,-0.8399999999999999,-0.5100000000000007,
107,1970-12-31,,,,4.94,,5.84,5.98,6.25,6.5,6.45,,1970-12-01,,,,-0.11999999999999922,,0.1200000000000001,-0.009999999999999787,-0.1299999999999999,0.009999999999999787,0.0600000000000005,
108,1971-01-29,,,,4.23,,5.34,5.78,6.07,6.09,6.07,,1971-01-01,,,,-0.71,,-0.5,-0.20000000000000018,-0.17999999999999972,-0.41000000000000014,-0.3799999999999999,
109,1971-02-26,,,,3.69,,4.84,5.36,5.78,6.14,6.24,,1971-02-01,,,,-0.5400000000000005,,-0.5,-0.41999999999999993,-0.29000000000000004,0.04999999999999982,0.16999999999999993,
110,1971-03-31,,,,3.92,,4.56,5.06,5.36,5.53,5.83,,1971-03-01,,,,0.22999999999999998,,-0.28000000000000025,-0.3000000000000007,-0.41999999999999993,-0.6099999999999994,-0.41000000000000014,
111,1971-04-30,,,,4.77,,5.76,6.08,6.17,6.08,6.1,,1971-04-01,,,,0.8499999999999996,,1.2000000000000002,1.0200000000000005,0.8099999999999996,0.5499999999999998,0.2699999999999996,
112,1971-05-31,,,,5.13,,5.91,6.24,6.4,6.38,6.27,,1971-05-01,,,,0.3600000000000003,,0.15000000000000036,0.16000000000000014,0.23000000000000043,0.2999999999999998,0.16999999999999993,
113,1971-06-30,,,,6.24,,6.77,6.86,6.93,6.7,6.44,,1971-06-01,,,,1.1100000000000003,,0.8599999999999994,0.6200000000000001,0.5299999999999994,0.3200000000000003,0.17000000000000082,
114,1971-07-30,,,,6.18,,6.83,6.96,6.99,6.85,6.43,,1971-07-01,,,,-0.0600000000000005,,0.0600000000000005,0.09999999999999964,0.0600000000000005,0.14999999999999947,-0.010000000000000675,
115,1971-08-31,,,,5.28,,5.81,6.07,6.22,6.28,6.09,,1971-08-01,,,,-0.8999999999999995,,-1.0200000000000005,-0.8899999999999997,-0.7700000000000005,-0.5699999999999994,-0.33999999999999986,
116,1971-09-30,,,,5.27,,5.77,6.06,6.1,6.0,5.97,,1971-09-01,,,,-0.010000000000000675,,-0.040000000000000036,-0.010000000000000675,-0.1200000000000001,-0.28000000000000025,-0.1200000000000001,
117,1971-10-29,,,,4.64,,5.3,5.78,5.88,5.87,5.87,,1971-10-01,,,,-0.6299999999999999,,-0.46999999999999975,-0.27999999999999936,-0.21999999999999975,-0.1299999999999999,-0.09999999999999964,
118,1971-11-30,,,,4.76,,5.39,5.84,6.05,5.93,5.95,,1971-11-01,,,,0.1200000000000001,,0.08999999999999986,0.05999999999999961,0.16999999999999993,0.05999999999999961,0.08000000000000007,
119,1971-12-31,,,,4.46,,5.15,5.5,5.85,5.89,5.99,,1971-12-01,,,,-0.2999999999999998,,-0.23999999999999932,-0.33999999999999986,-0.20000000000000018,-0.040000000000000036,0.040000000000000036,
120,1972-01-31,,,,4.36,,5.32,5.75,6.05,6.09,6.09,,1972-01-01,,,,-0.09999999999999964,,0.16999999999999993,0.25,0.20000000000000018,0.20000000000000018,0.09999999999999964,
121,1972-02-29,,,,4.34,,5.27,5.68,5.95,6.04,6.03,,1972-02-01,,,,-0.020000000000000462,,-0.05000000000000071,-0.07000000000000028,-0.09999999999999964,-0.04999999999999982,-0.05999999999999961,
122,1972-03-31,,,,5.11,,5.86,6.1,6.16,6.12,6.11,,1972-03-01,,,,0.7700000000000005,,0.5900000000000007,0.41999999999999993,0.20999999999999996,0.08000000000000007,0.08000000000000007,
123,1972-04-28,,,,4.61,,5.58,5.89,6.08,6.14,6.12,,1972-04-01,,,,-0.5,,-0.28000000000000025,-0.20999999999999996,-0.08000000000000007,0.019999999999999574,0.009999999999999787,
124,1972-05-31,,,,4.64,,5.46,5.79,6.0,6.05,5.96,,1972-05-01,,,,0.02999999999999936,,-0.1200000000000001,-0.09999999999999964,-0.08000000000000007,-0.08999999999999986,-0.16000000000000014,
125,1972-06-30,,,,5.15,,5.8,6.0,6.13,6.15,6.05,,1972-06-01,,,,0.5100000000000007,,0.33999999999999986,0.20999999999999996,0.1299999999999999,0.10000000000000053,0.08999999999999986,
126,1972-07-31,,,,4.82,,5.75,5.98,6.11,6.12,5.98,,1972-07-01,,,,-0.33000000000000007,,-0.04999999999999982,-0.019999999999999574,-0.019999999999999574,-0.03000000000000025,-0.0699999999999994,
127,1972-08-31,,,,5.4,,6.0,6.21,6.36,6.42,5.99,,1972-08-01,,,,0.5800000000000001,,0.25,0.22999999999999954,0.25,0.2999999999999998,0.009999999999999787,
128,1972-09-29,,,,5.61,,6.04,6.18,6.34,6.54,6.09,,1972-09-01,,,,0.20999999999999996,,0.040000000000000036,-0.03000000000000025,-0.020000000000000462,0.1200000000000001,0.09999999999999964,
129,1972-10-31,,,,5.44,,6.05,6.2,6.32,6.41,5.93,,1972-10-01,,,,-0.16999999999999993,,0.009999999999999787,0.020000000000000462,-0.019999999999999574,-0.1299999999999999,-0.16000000000000014,
130,1972-11-30,,,,5.35,,5.96,6.12,6.17,6.28,5.82,,1972-11-01,,,,-0.09000000000000075,,-0.08999999999999986,-0.08000000000000007,-0.15000000000000036,-0.1299999999999999,-0.10999999999999943,
131,1972-12-29,,,,5.68,,6.14,6.26,6.29,6.41,6.03,,1972-12-01,,,,0.33000000000000007,,0.17999999999999972,0.13999999999999968,0.1200000000000001,0.1299999999999999,0.20999999999999996,
132,1973-01-31,,,,6.09,,6.44,6.45,6.43,6.54,6.86,,1973-01-01,,,,0.41000000000000014,,0.3000000000000007,0.1900000000000004,0.13999999999999968,0.1299999999999999,0.8300000000000001,
133,1973-02-28,,,,6.43,,6.74,6.73,6.68,6.64,6.9,,1973-02-01,,,,0.33999999999999986,,0.2999999999999998,0.28000000000000025,0.25,0.09999999999999964,0.040000000000000036,
134,1973-03-30,,,,7.09,,6.89,6.81,6.76,6.73,6.89,,1973-03-01,,,,0.6600000000000001,,0.14999999999999947,0.07999999999999918,0.08000000000000007,0.09000000000000075,-0.010000000000000675,
135,1973-04-30,,,,6.8,,6.81,6.73,6.75,6.7,6.91,,1973-04-01,,,,-0.29000000000000004,,-0.08000000000000007,-0.07999999999999918,-0.009999999999999787,-0.03000000000000025,0.020000000000000462,
136,1973-05-31,,,,7.16,,6.85,6.78,6.86,6.93,7.05,,1973-05-01,,,,0.3600000000000003,,0.040000000000000036,0.04999999999999982,0.11000000000000032,0.22999999999999954,0.13999999999999968,
137,1973-06-29,,,,7.74,,7.07,6.9,6.92,6.94,7.13,,1973-06-01,,,,0.5800000000000001,,0.22000000000000064,0.1200000000000001,0.05999999999999961,0.010000000000000675,0.08000000000000007,
138,1973-07-31,,,,8.87,,8.02,7.87,7.65,7.43,7.63,,1973-07-01,,,,1.129999999999999,,0.9499999999999993,0.9699999999999998,0.7300000000000004,0.4899999999999993,0.5,
139,1973-08-31,,,,8.47,,7.46,7.28,7.22,7.25,7.35,,1973-08-01,,,,-0.3999999999999986,,-0.5599999999999996,-0.5899999999999999,-0.4300000000000006,-0.17999999999999972,-0.28000000000000025,
140,1973-09-28,,,,7.5,,6.79,6.72,6.79,6.9,7.05,,1973-09-01,,,,-0.9700000000000006,,-0.6699999999999999,-0.5600000000000005,-0.4299999999999997,-0.34999999999999964,-0.2999999999999998,
141,1973-10-31,,,,7.21,,6.82,6.8,6.83,6.71,7.3,,1973-10-01,,,,-0.29000000000000004,,0.03000000000000025,0.08000000000000007,0.040000000000000036,-0.1900000000000004,0.25,
142,1973-11-30,,,,7.28,,6.79,6.77,6.77,6.69,7.22,,1973-11-01,,,,0.07000000000000028,,-0.03000000000000025,-0.03000000000000025,-0.0600000000000005,-0.019999999999999574,-0.08000000000000007,
143,1973-12-31,,,,7.3,,6.83,6.83,6.76,6.9,7.38,,1973-12-01,,,,0.019999999999999574,,0.040000000000000036,0.0600000000000005,-0.009999999999999787,0.20999999999999996,0.16000000000000014,
144,1974-01-31,,,,7.12,,6.88,6.91,6.96,7.0,7.48,,1974-01-01,,,,-0.17999999999999972,,0.04999999999999982,0.08000000000000007,0.20000000000000018,0.09999999999999964,0.10000000000000053,
145,1974-02-28,,,,7.16,,6.94,6.98,7.03,7.01,7.57,,1974-02-01,,,,0.040000000000000036,,0.0600000000000005,0.07000000000000028,0.07000000000000028,0.009999999999999787,0.08999999999999986,
146,1974-03-29,,,,8.36,,7.81,7.65,7.59,7.41,7.89,,1974-03-01,,,,1.1999999999999993,,0.8699999999999992,0.6699999999999999,0.5599999999999996,0.40000000000000036,0.3199999999999994,
147,1974-04-30,,,,8.99,,8.31,8.21,7.97,7.66,8.19,,1974-04-01,,,,0.6300000000000008,,0.5000000000000009,0.5600000000000005,0.3799999999999999,0.25,0.2999999999999998,
148,1974-05-31,,,,8.71,,8.12,8.06,7.92,7.52,8.13,,1974-05-01,,,,-0.27999999999999936,,-0.19000000000000128,-0.15000000000000036,-0.04999999999999982,-0.14000000000000057,-0.05999999999999872,
149,1974-06-28,,,,8.87,,8.34,8.33,8.09,7.64,8.17,,1974-06-01,,,,0.15999999999999837,,0.22000000000000064,0.2699999999999996,0.16999999999999993,0.1200000000000001,0.03999999999999915,
